###ÄNSI;;;;;;;;;;;;x
tp_school_1_desc;This school teaches many subjects and is a rare center of high learning, but the students enrolled here primarily study to prepare themselves for future careers in the clergy.;De nombreuses disciplines sont enseignées dans cette école et c'est l'un des rares lieux d'enseignement. Toutefois, les élèves qui y sont admis se préparent principalement à une carrière religieuse.;Diese Schule unterrichtet viele Fächer und ist ein seltenes Zentrum der höheren Lehre, doch die Schüler, die hier eingeschrieben sind, studieren hier hauptsächlich, um sich auf ihre zukünftigen Karrieren im Klerus vorzubereiten.;;Esta escuela imparte numerosas materias y es un centro poco habitual para la formación superior, aunque la mayoría de los estudiantes matriculados en ella se preparan para su futura carrera en el clero.;;;;;;;;;x
String_ES_FALLBACK_GetTrueReligionScriptureNameDelDela;del [This.GetTrueReligionScriptureName];;;;;;;;;x
EVTOPTA94106;"...with no rulers but the dead. Dragons shall rule the world...";Semper ubi sub ubi ubique.;Semper ubi sub ubi ubique.;;Semper ubi sub ubi ubique.;;;;;;;;;x
EVTDESC_REP_151;Word has reached you that your mortal enemies, the [From.GetOnlyDynastyName] family, are planning the construction of a great galley the likes of which has never before been seen. It is to surpass even the Merry Marid, personal barge of the Syl-Pasha of Calimshan, in size and splendor. The hubris of [From.GetTitledFirstName] is without equal!\n\n[Root.job_spymaster.GetTitledFirstName], your [Root.GetSpymasterName], has put together a plan to make sure this atrocity never sails the seas. Men loyal to [Root.job_spymaster.GetHerHim] will infiltrate the [From.GetOnlyDynastyName] shipyard in [Root.MercRepCapital.GetName] posing as shipwrights. Once inside, they will add several subtle structural flaws to the galley that will hopefully escape detection until it sets out on its maiden voyage...;Vous entendez dire que vos ennemis jurés, les [From.GetOnlyDynastyName], projettent la construction du plus grand navire que le monde n'ait jamais vu. Il devrait même surpasser en taille et en splendeur le Bucentaure, ce somptueux navire-amiral du Doge de Venise. La démesure [From.Get_du_TitledFirstName] est sans égale ! \n\n[Root.job_spymaster.GetTitledFirstName], votre [Root.GetSpymasterName], a ourdi un plan pour assurer que cette atrocité ne puisse jamais voguer sur les mers. Des hommes qui lui sont loyaux vont se faire passer pour des charpentiers et infiltrer le chantier naval de [From.GetOnlyDynastyName] à [Root.MercRepCapital.GetName]. Lorsqu'ils seront sur place, ils intégreront quelques subtils défauts à la structure de le navire. Ceux-ci ne seront sans doute pas détectés avant que le navire entreprenne son long voyage...;Euch ist zu Ohren gekommen, dass Euer Todfeind, die [From.GetOnlyDynastyName]-Familie, den Bau einer großen Galeere plant, von einem Ausmaß, das es nie zuvor gegeben hat. Es soll in Größe und Herrlichkeit sogar die Bucentaur überflügeln, das Flaggschiff des venezianischen Dogen. Die Selbstüberschätzung von [From.GetTitledFirstName] kennt keine Grenzen!\n\n[Root.job_spymaster.GetTitledFirstName], Euer [Root.GetSpymasterName], hat sich einen Plan ausgedacht, der dafür sorgen wird, dass diese Grässlichkeit niemals auf den Meeren segeln wird. Männer, die [Root.job_spymaster.Getihmihr] gegenüber loyal sind, werden die [From.GetOnlyDynastyName]-Werft in [Root.MercRepCapital.GetName] infiltrieren, indem sie sich als Schiffsbauer ausgeben. Sobald sie im Innern sind, werden sie viele bauliche Mängel an der Galeere vornehmen, die hoffentlich nicht entdeckt werden, bis sie zu ihrer Jungfernfahrt ausläuft ...;;Te han llegado rumores de que tus mortales enemigos, la familia [From.GetOnlyDynastyName], planea construir una gran galera de dimensiones nunca vistas. Sobrepasará en tamaño y esplendor incluso al bucintoro, el buque insignia del dux de Venecia. ¡La arrogancia de [From.GetTitledFirstName] no tiene parangón!\n\n[Root.job_spymaster.GetTitledFirstName], tu [Root.GetSpymasterName], ha elaborado un plan para asegurarse de que esta atrocidad no surque jamás los mares. Sus leales hombres se infiltrarán en el astillero de [From.GetOnlyDynastyName] en [Root.MercRepCapital.GetName] haciéndose pasar por carpinteros de ribera. Una vez en su interior, provocarán sutiles defectos estructurales en la galera que con suerte pasarán desapercibidos hasta que el buque realice su viaje inaugural...;;;;;;;;;x
EVTOPTA76000a;Sure, let's do it.;;;;;;;;;;;x
EVTOPTB76000a;I think I'll pass.;;;;;;;;;;;x
evt_400_desc_a;I am surely with child... my husband will be pleased.;Je crois que j'attends un enfant... Mon mari va être ravi.;Ich bin definitiv schwanger ... Mein Gatte wird erfreut sein.;;Seguramente estoy encinta... Mi esposo estará complacido.;;;;;;;;;x
evt_CK2_400_desc_b;I am surely with child... I wonder what my late husband would think of this.;Je suis sûrement enceinte... Je me demande ce que mon défunt mari en penserait.;Ich bin schwanger... Ich frage mich, was mein verstorbener Mann darüber denken würde.;;Estoy embarazada… me pregunto qué pensaría mi difunto marido.;;;;;;;;;x
evt_CK2_400_desc_c;I am surely with child... my consort will be pleased.;Je suis sûrement enceinte... mon concubin va être content.;Ich bin schwanger... mein Konkubinator wird sich freuen.;;Creo que estoy embarazada… seguro que mi concubino está encantado.;;;;;;;;;x
evt_CK2_400_DESC_D;I am surely with child. I wonder which one of my consorts is the lucky father...;Je suis sûrement enceinte. Je me demande lequel de mes concubins est l'heureux père...;Ich bin schwanger... welcher meiner Konkubinatoren wohl der Vater ist!?;;Creo que estoy embarazada. No sé cuál de mis concubinos será el afortunado padre…;;;;;;;;;x
evt_304_desc_a;[FromFrom.Mother.GetFirstName] has borne the child of another man! I cannot believe this betrayal!;[FromFrom.Mother.GetFirstName] a donné naissance à un enfant d'un autre homme ! Je ne peux croire à cette trahison !;[FromFrom.Mother.GetFirstName] hat das Kind eines anderen Mannes geboren! Ich kann diesen Verrat nicht fassen!;;[FromFrom.Mother.GetFirstName] ha dado a luz al bebé de otro hombre! No puedo creer esta traición!;;;;;;;;;x
evt_CK2_304_desc_b;The fruit of [FromFrom.Mother.GetFirstName]'s shameful infidelity has finally been born. I still cannot believe [FromFrom.Mother.GetSheHe] would betray me so brazenly.;Le fruit de l'infidélité honteuse de [FromFrom.Mother.GetFirstName] est finalement venu au monde. Je n'arrive toujours pas à croire qu'elle ait pu me trahir de manière aussi effrontée.;Die Früchte der schändlichen Untreue von [FromFrom.Mother.GetFirstName] sind endlich geboren. Ich kann noch immer nicht fassen, wie [FromFrom.Mother.GetSheHe] mich so sehr verraten konnte.;;Por fin ha nacido el fruto de la vergonzosa infidelidad de [FromFrom.Mother.GetFirstName]. No me puedo creer que me traicionara tan descaradamente.;;;;;;;;;x
EVTOPTA_LT_20520;Praise [target_dead_ruler.GetPatronHighGodName]!;Que le Seigneur soit loué !;Lang leben die Fürsten!;;¡Alabemos al Señor!;;;;;;;;;x
