SsethTashalan;Amphisbaena;;;;;;;;;;;;;x
SsethTashalanAdj;Amphisbaenassar;;;;;;;;;;;;;x
patron_ubtao;Ubtaoan;;;;;;;;;;;;;x
patron_ubtao_desc;Ubtao is the primordial of creation, life, jungles, Chult, the Tabaxi and dinosaurs. The father of dinosaurs is often held to be aloof from the mortal world, though he does interact with it by manifesting as a host of spirits and as the very essence of the jungle.\n\n§RRival Deities§!: Shar, Eshowdow, [Root.SsethLoc], [Root.SetLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_thard_harr;Thardite;;;;;;;;;;;;;x
patron_thard_harr_desc;Thard Harr is the god of wild dwarves, jungle survival and hunting. Though a dwarven god, he is closer to Ubtao than to the Morndinsamman, and concerns himself mostly with the survival of his chosen people.;;;;;;;;;;;;;x
patron_kurtulmak;Kurtulmakan;;;;;;;;;;;;;x
patron_kurtulmak_desc;Kurtulmak is the god of kobolds, mining, trapmaking and war. He claims to have created the kobold race and taught them their most valued skills. He, and thus all kobolds, became hostile to all gnomes when Garl Glittergold collapsed a mine on top of him, and a lot of kobolds, as a prank.\n\n§RRival Religions§!: Golden, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_maztica;Maztican;;;;;;;;;;;;;x
patron_maztica_desc;Maztica is the goddess of earth, life and the Maztican continent itself. Though killed alonside her husband Kukul, she lives on in the continent itself. She is a silent deity, though widely respected.;;;;;;;;;;;;;x
patron_qotal;Qotali;;;;;;;;;;;;;x
patron_qotal_desc;Qotal is the god of creation, freedom and pluma magic. He is a bright god who abhors human sacrifice and suffering. He is the eternal enemy of his brother, Zaltec.\n\n§RRival Deities§!: Zaltec\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_zaltec;Zaltecan;;;;;;;;;;;;;x
patron_zaltec_desc;Zaltec is the god of war, violence and hishna magic. He is a violent and bloodthirsty god who demands bloody sacrifices in his honour. He is the eternal enemy of his brother, Qotal\n\n§RRival Deities§!: Qotal\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_azul;Azulan;;;;;;;;;;;;;x
patron_azul_desc;Azul is the god of rain and water. He also governs the use of water by society, especially for hygene, and in return expects the sacrifice, by drowning, of children.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_plutoq;Plutoqi;;;;;;;;;;;;;x
patron_plutoq_desc;Plutoqi is the god of rocks and mountains. He is a powerful god despite his few followers. He is often beseeched when a field lies utterly barren or when one must cross mountainous terrain.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_tezca;Tezcan;;;;;;;;;;;;;x
patron_tezca_desc;Tezca is the god of the sun, fire and heat. He is regarded as a bringer of life and indispensable for life to thrive in Maztica. He is also possessed of great bloodthirst, however, second only to Zaltec's.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_kiltzi;Kiltzilic;;;;;;;;;;;;;x
patron_kiltzi_desc;Kiltzi is the goddess of love and fertility. She is said to have taught humans how to love, and her priesthood tends to the health, both physical and mental, of the populace.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_eha;Ehan;;;;;;;;;;;;;x
patron_eha_desc;Eha is the goddess of air and wind. She is particularly venerated as the entity that teaches newborns how to breathe and as such is favoured by parents. Even her wrath is not as feared as that of other gods, and as such she is seens as mostly beneficial.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_watil;Watili;;;;;;;;;;;;;x
patron_watil_desc;Watil is the goddess of plants and agriculture. She is held as a benign power, though often in thrall to Azul as her plants require his water to survive. Fruits in particular are held as a blessing from her.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_nula;Nulai;;;;;;;;;;;;;x
patron_nula_desc;Nula is the goddess of animals. Though she governs over all the animals of Maztica, she is not particularly popular amongst the inhabitants of the continent due to their small reliance on them.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_pazuzu;Pazunian;;;;;;;;;;;;;x
patron_pazuzu_desc;Pazuzu, the Dark Angel of the Four Winds, is not only a demon prince, but also one of the oldest of them. He delights in corrupting mortals, giving the appearance of a generous benefactor before turning on them.;;;;;;;;;;;;;x
patron_demogorgon;Demogorgonan;;;;;;;;;;;;;x
patron_demogorgon_desc;Demorgogon is the most powerful of the demon princes of the abyss. He is a two-headed monster, with each head not only having its own personality but also hate each other.;;;;;;;;;;;;;x
patron_orcus;Orcusian;;;;;;;;;;;;;x
patron_orcus_desc;Orcus is a demon prince who claims dominion over the undead and necromancy. He believes that all life should end and be replaced by eternal undeath.;;;;;;;;;;;;;x
patron_grazzt;Graz'ztic;;;;;;;;;;;;;x
patron_grazzt_desc;Graz'zt, the Drak Prince, is a demon prince who is quite influential in the Realms. He is a sexual and erotic being, and most abyssal tieflings can trace their lineage back to him.;;;;;;;;;;;;;x
patron_baphomet;Baphometan;;;;;;;;;;;;;x
patron_baphomet_desc;Baphomet, the Prince of Beasts, is a demon prince of the Abyss. He is the patron of minotaurs, respects only brutal strength and despises calm and rationality.;;;;;;;;;;;;;x
patron_yeenoghu;Yeenoghuran;;;;;;;;;;;;;x
patron_yeenoghu_desc;Yeenoghu is a demon prince that takes the appearance of a monstrous gnoll and claims lordship over that race. He is perpetually hungry and is single-minded in his pursuit of destruction and consuming all in his path.;;;;;;;;;;;;;x
patron_fraz_urbluu;Fraz-Urb'luuan;;;;;;;;;;;;;x
patron_fraz_urbluu_desc;Fraz-Urb'luu, the Prince of Deception, is one of the demon princes of the Abyss. He is a master of trickery and is a constant in the ever-shifting politics of the Tanar'ri.;;;;;;;;;;;;;x
patron_eltab;Eltabbar;;;;;;;;;;;;;x
patron_eltab_desc;Eltab, the Hidden Lord, is a demon prince. He is one of the most active demons in the Material Plane, having managed to even transplant parts of his abyssal realm to Faerûn.;;;;;;;;;;;;;x
patron_sess_innek;Sess'innekian;;;;;;;;;;;;;x
patron_sess_innek_desc;Sess'innek is a god of civilization and dominion, as well as of the Lizardfolk race. Though a proper god, he dwells in the Abyss and is often involved in its politics.;;;;;;;;;;;;;x
patron_zuggtmoy;Zuggtmoyan;;;;;;;;;;;;;x
patron_zuggtmoy_desc;Zuggtmoy, the Lady of Rot and Decay, is a demon prince. She claims dominion over all fungi as well as rot and decay. Though she has an interest in the Realms, mortals rarely feel interested in her.;;;;;;;;;;;;;x
