#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
OFFERTRIBUTEINFORM;$MONARCHTITLE$, an envoy of country informs us that our tribute no longer interests them. \n Nice to be rid of the burden, but we must watch our step;$MONARCHTITLE$, un émissaire de $COUNTRY$, nous informe que notre tribut ne les intéresse plus. \n D'un côté, nous sommes libérés d'un fardeau mais de l'autre, nous allons devoir redoubler de prudence.;$MONARCHTITLE$, ein Bote aus $COUNTRY$ informiert uns, dass sie unser Tribut nicht mehr interessiert. \n Schön, das los zu sein, aber wir müssen uns vorsehen ...;;$MONARCHTITLE$, un emisario de $COUNTRY$ nos informa de que nuestro tributo ya no les interesa. \nEstá bien deshacerse de la carga, pero debemos vigilar nuestros pasos.;;;;;;;x
ASSASSINATETITLE;Assassinate;Assassiner;Ermorden;;Asesinar;;;;;;;x
ASSASSINATENEWDESC;Do you wish to send §Y$ASSASSIN$§W to assassinate §Y$TARGET$§W?\nIt might do us good to be rid of him but, if discovered, we could draw the condemnation of his friends and allies.;Voulez-vous ordonner à §Y$ASSASSIN$§W de tuer §Y$TARGET$§W ?\nNous serions enfin débarrassés de lui ! Cela dit, si nous sommes découverts, ses amis et alliés se retourneront contre nous.;Wollt Ihr §Y$ASSASSIN$§W entsenden, um §Y$TARGET$§W zu ermorden?\nSein Ableben könnte gut für sein, aber wenn wir auffliegen, werden sich unsere Beziehungen zu seinen Freunden und Verbündeten verschlechtern.;;¿Queréis enviar a §Y$ASSASSIN$§W para que asesine a §Y$TARGET$§W?\nNos iría bien librarnos de él pero, si se descubre, nos ganaremos la condena de sus amigos y aliados.;;;;;;;x
ASSASINATE_DESC;Assassinate a character of your or anybody else's court;Assassinez un personnage de votre Cour ou d'une autre Cour.;Einen Charakter Eures Hofes oder am Hof jemandes anderen ermorden;;Asesinar a un personaje de vuestra corte o de otra corte cualquiera.;;;;;;;x
DIP_SELECT_CHARACTER;Select Victim;Choisir la victime;Opfer wählen;;Elige víctima;;;;;;;x
ASSASSIN_INFORM;We have caught an assassin from $ACTOR$, he $SUCCESS$ in murdering $TARGET$. \n What shall we do with him?;Nous avons capturé un assassin issu de $ACTOR$. Il $SUCCESS$ à tuer $TARGET$. \n Que devons-nous faire de lui ?;Wir haben einen Mörder aus $ACTOR$ gefasst, er hat $SUCCESS$ $TARGET$ ermordet. \n Was sollen wir mit ihm tun?;;Hemos capturado a un asesino de $ACTOR$, que $SUCCESS$ asesinar a $TARGET$. \n¿Qué hacemos con él?;;;;;;;x
SUPPORTREBTITLE;Support Rebels;Soutenir les rebelles;Rebellen unterstützen;;Apoyar rebeldes;;;;;;;x
SUPPORTREBREQDESC;Do you wish to support the rebels in §Y$PROV$§W?\n$EFFECT$ for $TIME$ days.;Voulez-vous soutenir les rebelles de §Y$PROV$§W ?\n$EFFECT$ pour $TIME$ jours.;Wollt Ihr die Rebellen in §Y$PROV$§W?\n$EFFECT$ $TIME$ Tage lang unterstützen?;;¿Queréis apoyar a los rebeldes de §Y$PROV$§W?\n$EFFECT$ durante $TIME$ días.;;;;;;;x
SUPPORTREBINFORMDESC;The peasants of $TARGET$ have be incited to near rebellion. \n We caught the foreigner who did it, $NAME$. What shall we do with him?;Les paysans de $TARGET$ ont été encouragés à se rebeller. \n Nous avons capturé le responsable, un étranger répondant au nom de $NAME$. Que devons-nous faire de lui ?;Die Bauern von $TARGET$ sind bis fast zur Rebellion getrieben worden. \n Wir haben den Ausländer geschnappt, der dafür verantwortlich ist, $NAME$. Was sollen wir mit ihm tun?;;Los campesinos de $TARGET$ han sido incitados a la rebelión. \nHemos atrapado al extranjero que lo hizo, $NAME$. ¿Qué hacemos con él?;;;;;;;x
DIP_RELEASE;Let him go;Le relâcher;Lasst ihn laufen;;Dejadlo marchar;;;;;;;x
SUPPORTREB_DESC_REMOVED;Let him go;Relâchez-le.;Lasst ihn laufen;;Dejadlo marchar;;;;;;;x
SUPPORTREB_DESC;Attempt to incite rebellion;Essayez d'encourager une rébellion.;Rebellionsanstachelung versuchen;;Intentar provocar una rebelión.;;;;;;;x
DESECRATE_DESC;Attempt to desecrate a holy site and damage the religious prestige of a county.;Essayez de profaner un lieu saint et d'affaiblir le prestige religieux d'un comté.;Schändung einer heiligen Stätte und Beschädigung des religiösen Prestiges einer Provinz versuchen.;;Intentar profanar un santuario y dañar el prestigio religioso de una provincia.;;;;;;;x
DESECRATETITLE;Desecrate Holy Site;Profaner un lieu saint;Heilige Stätte schänden;;Profanar santuario;;;;;;;x
DESECRATEREQDESC;Do you wish to desecrate a holy site in §Y$PROV$§W? This will have a negative effect on the prestige of §Y$RELIGION$§W there.\n$EFFECT$ for $TIME$ days.;Voulez-vous profaner un lieu saint à §Y$PROV$§W ? Le prestige de la foi §Y$RELIGION$§W en pâtira.\n$EFFECT$ pour $TIME$ jours.;Wollt Ihr eine heilige Stätte in §Y$PROV$§W schänden? Dies wird einen negativen Effekt auf das §Y$RELIGION$§W-Prestige dort haben.\n$EFFECT$ für $TIME$ Tage.;;¿Queréis profanar un santuario en §Y$PROV$§W? Esto tendrá un efecto negativo en el prestigio del §Y$RELIGION$§W allí.\n$EFFECT$ durante $TIME$ días.;;;;;;;x
DESECREATEINFORMDESC;A holy shrine in $TARGET$ have been desecrated. \n We caught the foreigner who did it, $NAME$. What shall we do with him?;Un lieu saint de $TARGET$ a été profané. \n Nous avons capturé le responsable, un étranger répondant au nom de $NAME$. Que devons-nous faire de lui ?;Ein heiliger Schrein in $TARGET$ wurde geschändet. \n Wir haben den Ausländer geschnappt, der dafür verantwortlich ist, $NAME$. Was sollen wir mit ihm tun?;;El santuario de $TARGET$ ha sido profanado. \nHemos atrapado al extranjero que lo hizo, $NAME$. ¿Qué hacemos con él?;;;;;;;x
SEDUCETITLE;Seduce Governor;Convaincre le gouverneur;Gouverneur überreden;;Tentar gobernador;;;;;;;x
SEDUCE_DESC;Convince Governor to join you, taking his county with him;Persuadez le gouverneur de vous rejoindre avec son comté.;Gouverneur überreden, sich Euch anzuschließen und seine Provinz mitzubringen;;Convence al gobernador para que se una a nosotros, llevando su provincia con él.;;;;;;;x
SEDUCE_NO_GOV;No governor to seduce, if you want the county take it up with its ruler.;Pas de gouverneur à convaincre. Si vous voulez le comté, prenez-le avec son dirigeant.;Kein Gouverneur, der überredet werden könnte. Wenn Ihr die Provinz wollt, wendet Euch an ihren Herrscher.;;No hay ningún gobernador al que tentar. Sin queréis la provincia, tendréis que tomarla con su gobernante.;;;;;;;x
SEDUCEREQDESC_REMOVED;Do you wish to attempt to seduce the governor, §Y$NAME$§W, of §Y$PROV$§W? \n If you are successful he can bring his county over to us, but it will also have dire consequences for our relation with §Y$OWNER$§W;Voulez-vous tenter de convaincre le gouverneur de §Y$PROV$§W, §Y$NAME$§W ? \n Si vous réussissez, son comté nous reviendra, mais nos relations avec §Y$OWNER$§W se détérioreront.;Wollt Ihr versuchen, den Gouverneur §Y$NAME$§W von §Y$PROV$§W zu überreden? \n Wenn Ihr Erfolg habt, wird er seine Provinz mit zu uns bringen, aber es wird auch unseren Beziehungen zu §Y$OWNER$§W böse schaden.;;¿Queréis intentar tentar al gobernador §Y$NAME$§W de §Y$PROV$§W? \nSi lo conseguís, puede convencer a su provincia para que se una a nosotros, aunque tendrá consecuencias terribles en nuestra relación con §Y$OWNER$§W.;;;;;;;x
DIP_NO_CASH;We cannot afford this action!;Nous ne pouvons pas nous le permettre !;Wir können uns diesen Schritt nicht erlauben!;;¡No podemos permitirnos este acto!;;;;;;;x
SEDUCE_INFORMDESC;Governor $GOVNAME$ of $TARGET$ reports that he captured the agent $NAME$ of $ACTOR$. $NAME$ was trying to convince the governor to betray us. \n What shall we do with $NAME$?;Le gouverneur $GOVNAME$ de $TARGET$ rapporte avoir capturé l'agent $NAME$ de $ACTOR$. $NAME$ essayait de convaincre le gouverneur de nous trahir. \n Que devons-nous faire de $NAME$ ?;Gouverneur $GOVNAME$ von $TARGET$ berichtet, er habe den Spitzel $NAME$ von $ACTOR$ dingfest gemacht. $NAME$ hatte versucht, den Gouverneur zum Verrat an uns zu überreden. \n Was sollen wir mit $NAME$ tun?;;El gobernador $GOVNAME$ de $TARGET$ informa de que ha capturado al agente $NAME$ de $ACTOR$. $NAME$ trataba de convencer al gobernador para que nos traicionase. \n¿Qué hacemos con $NAME$?;;;;;;;x
CALLTITLE;A Call to Arms!;Appel aux armes !;Ein Ruf zu den Waffen!;Do broni!;¡Llamada a las armas!;;;;;;;x
CALLREQDESC;The nation of $COUNTRY$, your faithful ally, is requesting that you come to their aid in the conflict against $LIST$.;La nation de $ACTOR$, votre fidèle allié, vous demande de lui venir en aide dans le conflit qui l'oppose à $LIST$.;Das Land $COUNTRY$, Eurer treuer Verbündeter, bittet Euch um Hilfe im Konflikt gegen $LIST$.;Nasz wierny sojusznik, $COUNTRY$, prosi o pomoc w konflicie z $LIST$.;La nación de $COUNTRY$, vuestra fiel aliada, solicita que acudamos en su ayuda en el conflicto que mantiene con $LIST$.;;;;;;;x
CALLDESC;Call on your partner to aid you in this conflict.;Faites appel à votre allié pour vous aider dans ce conflit.;Bittet Euren Verbündeten, Euch in diesem Konflikt zu helfen.;Wezwij na pomoc sojusznika.;Pedir a vuestro aliado que os ayude en este conflicto.;;;;;;;x
CALLNEWDESC;Do you wish to call upon your Allies in these times of war?;Voulez-vous faire appel à vos alliés en ces temps de guerre ?;Möchtet Ihr Eure Verbündeten in diesen Zeiten des Krieges zu Hilfe rufen?;Czy chcesz wezwaæ swoich sojuszników na pomoc?;¿Deseáis solicitar ayuda a vuestros aliados en estos tiempos de guerra?;;;;;;;x
CALL_TRUCE;They have a truce with your enemies;Ils ont signé une trêve avec vos ennemis.;Sie haben einen Waffenstillstand mit Euren Feinden;;Tienen una tregua con vuestros enemigos;;;;;;;x
WCRD_ATT;This is a war that they have started.;C'est une guerre qu'ils ont déclenché.;Dies ist ein Angriffskrieg.;To wojna, któr¹ oni zaczêli.;Esta es una guerra que han empezado ellos.;;;;;;;x
WCRD_DEF;This is a defensive war, where we need to help our ally.;C'est une guerre défensive dans laquelle nous devons aider notre allié.;Dies ist ein Verteidigungskrieg, in dem wir unserem Verbündeten beistehen müssen.;To wojna obronna, w której musimy wspomóc naszego sojusznika.;Esta es una guerra defensiva en la que debemos ayudar a nuestro aliado.;;;;;;;x
RANSOMTITLE;Ransom Prisoner;Payer la rançon du prisonnier;Gefangenen freikaufen;;Rescatar prisionero;;;;;;;x
RANSOM_DESC;Pay to have a prisoner they keep released;Payez pour faire libérer un prisonnier.;Für die Freilassung einer ihrer Gefangenen zahlen;;Pagar para que suelten a un prisionero.;;;;;;;x
RANSOM_REQDESC;Do you wish to try to get §Y$PRISONER$§W released for the sum of §Y$CASH$§W¤?;Voulez-vous tenter de faire libérer §Y$PRISONER$§W pour la somme de §Y$CASH$§W¤ ?;Wollt Ihr versuchen, die Freilassung von §Y$PRISONER$§W für die Summe von §Y$CASH$§W¤ zu erreichen?;;¿Queréis intentar liberar a §Y$PRISONER$§W por la suma de §Y$CASH$§W¤?;;;;;;;x
RANSOM_ASK_DESC;An envoy from §Y$ACTOR$§W is requesting the release of our 'guest', §Y$NAME$§W for the sum of §Y$CASH$§W¤. \n What should we do?;Un émissaire de §Y$ACTOR$§W nous demande de libérer notre 'invité', §Y$NAME$§W, pour la somme de §Y$CASH$§W¤. \n Que devons-nous faire ?;Ein Bote von §Y$ACTOR$§W verlangt die Freilassung unseres "Gastes" §Y$NAME$§W für die Summe von §Y$CASH$§W¤. \n Was sollen wir tun?;;Un emisario de §Y$ACTOR$§W solicita la puesta en libertad de nuestro 'huésped', §Y$NAME$§W, por la suma de §Y$CASH$§W¤. \n ¿Qué debemos hacer?;;;;;;;x
RELEASETITLE;Release Prisoner;Libérer un prisonnier;Gefangenen freilassen;;Liberar al prisionero;;;;;;;x
RELEASE_DESC;Release a prisoner back to his homeland;Renvoyez un prisonnier dans son pays d'origine.;Gefangenen zurück in seine Heimat schicken;;Liberar al prisionero y devolverlo a su patria.;;;;;;;x
RELEASENEWDESC;Do you wish to release $NAME$ back to $COUNTRY$?;Voulez-vous libérer $NAME$ et l'autoriser à rentrer en $COUNTRY$ ?;Wollt Ihr $NAME$ zurück nach $COUNTRY$ schicken?;;¿Queréis liberar a $NAME$ y que vuelva a $COUNTRY$?;;;;;;;x
CANCELTRADEACCTITLE;Cancel Trade Access;Annuler l'accès commercial;Handelszugang zurückziehen;;Cancelar acceso comercial;;;;;;;x
CANCELTRADEACCREQDESC;Do you wish to cancel the trade access we give to $RECIPIENT$? \n This will stop their merchants from trespassing on our lands;Voulez-vous annuler le droit d'accès commercial que nous avons accordé à $RECIPIENT$ ? \n Ses marchands cesseront de passer par notre territoire.;Wollt Ihr den Handelszugang zurückziehen, den wir $RECIPIENT$ gewähren? \n Dies wird ihre Händler daran hindern, durch unsere Gebiete zu fahren.;;¿Queréis cancelar el acceso comercial que le hemos dado a $RECIPIENT$? \nEsto impedirá que sus mercaderes entren en nuestras tierras.;;;;;;;x
ASKTRADEACCTITLE;Request Trade Access;Demander un accès commercial;Handelszugang erbitten;;Solicitar acceso comercial;;;;;;;x
ASKTRADEACCREQDESC;Do you wish to request right for our merchants to cross the lands of $RECIPIENT$?;Voulez-vous demander l'autorisation pour nos marchands de traverser le territoire de $RECIPIENT$ ?;Wollt Ihr für unsere Händler das Recht erbitten, das Gebiet von $RECIPIENT$ zu durchqueren?;;¿Queréis solicitar el derecho de paso para nuestros mercaderes por las tierras de $RECIPIENT$?;;;;;;;x
TRADE_ACC_ASK_DESC;An envoy from $ACTOR$ is requesting that their merchants shall be allowed passage across our lands. \n What shall be our answer?;Un émissaire demande à ce que les marchands de $ACTOR$ puissent traverser notre territoire. \n Que devons nous lui répondre ?;Ein Gesandter von $ACTOR$ bittet darum, ihren Händlern den Durchzug durch unsere Ländereien zu gewähren. \n Wie lautet unsere Antwort?;;Un emisario de $ACTOR$ solicita que a sus mercaderes se les permita el paso por nuestras tierras. \n¿Qué respondemos?;;;;;;;x
BARB_SURRENDERTITLE;Demand Surrender;Demander la reddition;Kapitulation verlangen;;Exigir rendición;;;;;;;x
BARB_SURRENDER_DESC;Demand that the barbarians surrender unconditionally;Demandez aux barbares de se rendre sans condition.;Bedingungslose Kapitulation der Barbaren verlangen;;Exigir que los bárbaros se rindan incondicionalmente.;;;;;;;x
BARB_SURRENDER_REQ_DESC;Shall we demand that the barbarians $NAME$ immediately lay down their arms, return their stolen property and submit themselves as our slaves?;Devons-nous demander aux barbares $NAME$ de déposer immédiatement les armes, de restituer ce qu'ils ont volé et de se soumettre comme esclaves ?;Sollen wir verlangen, dass die Barbaren $NAME$ umgehend ihre Waffen niederlegen, ihr Diebesgut zurückgeben und sich in unsere Sklaverei begeben?;;¿Exigimos que los bárbaros de $NAME$ depongan de inmediato sus armas, devuelvan la propiedad robada y se sometan a nosotros como esclavos?;;;;;;;x
BARB_CLIENTTITLE;Create Client;Créer un client;Klientenstaat erschaffen;;Crear cliente;;;;;;;x
BARB_CLIENT_DESC;Offer the Barbarians lands as our Client state.;Offrez des terres aux barbares pour créer un État client.;Den Barbaren Klientenstaatstatus anbieten.;;Ofrecer a los bárbaros las tierras como estado cliente nuestro.;;;;;;;x
BARB_CLIENT_REQ_DESC;Shall we offer the barbarians $NAME$ the land that they now hold, to rule in our name? \n This will create the new country of $COUNTRY$ in the counties $LIST$. $COUNTRY$ shall pay tribute to us and be our ally.;Devons-nous offrir aux barbares $NAME$ les terres qu'ils contrôlent à présent afin qu'ils les dirigent en notre nom ? \n Cela créera le nouveau pays de $COUNTRY$ dans les comtés $LIST$. $COUNTRY$ nous paiera un tribut et sera notre allié.;Sollen wir den Barbaren $NAME$ anbieten, das Land, was sie jetzt besitzen, in unserem Namen zu regieren? \n Dies wird die neue Nation $COUNTRY$ in den Provinzen $LIST$ erschaffen. $COUNTRY$ wird uns Tribut zahlen und unserer Verbündeter sein.;;¿Ofrecemos a los bárbaros de $NAME$ la tierra que ahora controlan para que la gobiernen en nuestro nombre?\nEsto creará el nuevo país de $COUNTRY$ en las provincias de $LIST$. $COUNTRY$ nos pagará tributo y será nuestro aliado.;;;;;;;x
BARB_PAYOFFTITLE;Pay Off;Payer;Auszahlen;;Pagar;;;;;;;x
BARB_PAYOFF_DESC;Offer gold for the barbarians to return home.;Proposez de l'argent aux barbares pour qu'ils rentrent chez eux.;Den Barbaren Geld anbieten, damit sie heimkehren.;;Ofrecer dinero para que los bárbaros regresen a casa.;;;;;;;x
BARB_PAYOFF_REQ_DESC;Shall we offer the barbarians $NAME$ the amount of $CASH$¤ to return whence they came.;Devons-nous offrir aux barbares $NAME$ la somme de $CASH$¤ pour qu'ils retournent d'où ils viennent ?;Sollen wir den Barbaren $NAME$ die Summe von $CASH$¤ anbieten, damit sie wieder nach Hause gehen?;;¿Ofrecemos a los bárbaros de $NAME$ la cantidad de $CASH$¤ para que vuelvan por donde han venido?;;;;;;;x
BARB_SETTLETITLE;Settle;S'établir;Ansiedeln;;Establecerse;;;;;;;x
BARB_SETTLE_DESC;Offer the barbarians land to settle on.;Offrez des terres aux barbares pour qu'ils s'y établissent.;Den Barbaren Land zur Besiedlung anbieten;;Ofrecer a los bárbaros una tierra en la que asentarse.;;;;;;;x
BARB_SETTLE_REQ_DESC;Shall we offer the barbarians $NAME$ rights to settle in $LIST$? The barbarians would disband and settle as Freemen farmers. This might also impact the cultural makeup of the county.;Devons-nous permettre aux barbares $NAME$ de s'installer en $LIST$ ? Ils déposeront les armes et s'établiront en tant que fermiers libres, ce qui aura un impact sur le développement culturel du comté.;Sollen wir den Barbaren $NAME$ das Recht anbieten, sich in $LIST$ niederzulassen? Die Barbaren würden sich dann auflösen und als Freie Bauern niederlassen. Die könnte auch das kulturelle Bild der Provinz ändern.;;¿Ofrecemos a los bárbaros de $NAME$ el derecho a establecerse en $LIST$? Los bárbaros se disolverían y se establecerían como granjeros libertos. Esto también podría afectar al aspecto cultural de la provincia.;;;;;;;x
PEACE_SECEDE;cede county;céder comté;Provinz abtrennen;zrzeknij siê prowincji;Ceder provincias;;;;;;;x
PEACE_CORES;give up cores;abandonner provinces légitimes;Anspruch aufgeben;zrzeknij siê prow. narod.;Ceder núcleos;;;;;;;x
PEACE_CANCEL_VASSALLS;cancel vassals;annuler vassaux;Vasallen aufkündigen;anuluj stosunek wasalny;Cancelar vasallos;;;;;;;x
PEACE_ANNEX;Annex;Annexer;Annektieren;Aneksja;Anexionarse;;;;;;;x
PEACE_INSTANT_CASH;Payment;Paiement;Zahlung;;Pago;;;;;;;x
PEACE_MONTHLY_CASH;Monthly Tribute;Tribut mensuel;Monatlicher Tribut;;Tributo al mes;;;;;;;x
PEACETITLE;Sue for Peace;Demander la paix;Frieden verhandeln;Proœba o pokój;Pedir la paz;;;;;;;x
GIVE_UP_CORES;Cores;Provinces légitimes;Kernprovinzen;Prowincje narodowe;Núcleos;;;;;;;x
PEACEBETTER_US;\n(This deal is better than what they will expect, and if they refuse it, it will cause great turmoil in their country.);\n(Cette offre étant plus attrayante que ce qu'ils espèrent, un refus de leur part entraînerait de nombreux troubles dans leur pays.);\n(Dieses Angebot ist besser, als sie zu erwarten hatten. Wenn sie es ablehnen, wird es in ihrem Land zu schweren Unruhen kommen.);\n(Te warunki s¹ lepsze, ni¿ mogli siê tego spodziewaæ. Jeœli zostan¹ odrzucone, spowoduje to wielki zamêt w ich kraju).;\n(Este acuerdo es mejor de lo que esperaban y, si lo rechazan, se producirá una gran agitación en su país).;;;;;;;x
SECEDE_PROVINCES;$WHO$ will cede $WHAT$.;$WHO$ cédera $WHAT$.;$WHO$ trennt sich von $WHAT$.;$WHO$ zrzeknie siê prowincji $WHAT$.;$WHO$ se escindirá de $WHAT$.;;;;;;;x
CORE_GIVEUP;$WHO$ will renounce their claims on $WHAT$.;$WHO$ renoncera à ses prétentions sur $WHAT$.;$WHO$ verzichtet auf seine Forderungen hinsichtlich $WHAT$.;$WHO$ zrezygnuje z roszczeñ do prowincji $WHAT$.;$WHO$ renunciará a sus pretensiones sobre $WHAT$.;;;;;;;x
PEACE_OFFER_WARSCORE;Peace offer value:;Valeur de l'offre de paix : ;Wert des Friedens:;Wartoœæ pokoju:;Valor oferta paz:;;;;;;;x
PEACEBETTER;\n(This deal is better than what we can expect, refusing it would cause great turmoil in our country.);\n(Cette offre étant plus attrayante que ce que nous pouvions espérer, un refus entraînerait de nombreux troubles dans notre pays.);\n(Dieses Angebot ist besser, als wir erwarten können. Wenn wir es ablehnen, wird es in unserem Land zu schweren Unruhen kommen.);\n(Ten uk³ad jest lepszy, ni¿ siê spodziewaliœmy. Odmowa grozi niepokojami w naszym kraju.);\n(Este acuerdo es mejor de lo que podíamos esperar, y rechazarlo causaría un gran revuelo en nuestro país).;;;;;;;x
NO_SEPARATE_PEACE;You can not negotiate separate peace between two junior partners in a war.;Vous ne pouvez pas négocier une paix séparée entre deux partenaires mineurs d'une guerre.;Ihr könnt keinen Separatfrieden zwischen zwei Junior-Partnern in einem Krieg schließen.;Nie mo¿esz negocjowaæ oddzielnego pokoju pomiêdzy dwoma podrzêdnymi partnerami.;No podéis negociar paces separadas entre dos socios débiles de una guerra.;;;;;;;x
PEACE_DESC;Negotiate peace treaty.;Négociez un traité de paix.;Friedensvertrag aushandeln;;Negociar un tratado de paz.;;;;;;;x
STABHIT_FROM_TRUCE;Breaking Truce;Rompre la trêve;Bruch des Waffenstillstands;Z³amanie rozejmu;Romper tregua;;;;;;;x
STABHIT_FROM_GREAT_RELATION;Great Relations;Excellentes relations;Ausgezeichnete Beziehungen;Doskona³e stosunki;Excelentes relaciones;;;;;;;x
STABHIT_FROM_GOOD_RELATION;Good Relations;Bonnes relations;Gute Beziehungen;Dobre stosunki;Buenas relaciones;;;;;;;x
STABHIT_FROM_NO_CB;No Casus Belli;Pas de casus belli;Kein Kriegsgrund;Brak casus belli;Sin casus belli;;;;;;;x
STABHIT_FROM_OUR_VASSAL;They pay us tribute!;Ils nous paient un tribut !;Sie zahlen uns Tribut!;;¡Nos pagan el tributo!;;;;;;;x
STABHIT_FROM_MIL_ACCESS;Has Military Access;Dispose d'un accès militaire;Hat Militärzugang;Maj¹ prawo przemarszu wojsk;Tiene acceso militar;;;;;;;x
VASSAL_GIVEUP;$WHO$ will cancel the tribute from $WHAT$.;$WHO$ va annuler le tribut de $WHAT$.;$WHO$ wird den Tribut von $WHAT$ beenden.;;$WHO$ cancelará el tributo de $WHAT$.;;;;;;;x
TIE_PAYING_TRIBUTE;Paying us tribute;Nous paie un tribut;Bezahlt Tribut an uns;;Nos paga tributo;;;;;;;x
TIE_TAKING_TRIBUTE;Receiving tribute from us;Reçoit un tribut de nous;Erhält Tribut von uns;;Recibe nuestro tributo;;;;;;;x
BARBARIAN_SPAW_MOD;Chance of barbarian rising;Risque de soulèvement barbare;Wahrscheinlichkeit für Barbarenaufstand;;Probabilidad de levantamiento bárbaro;;;;;;;x
SUBJECT_TRIBUTE;A state paying tribute can not receive tribute;Un État qui paie un tribut ne peut pas en recevoir;Eine Nation, die Tribut bezahlt, kann keinen Tribut empfangen;;Un estado que paga tributo no puede recibirlo.;;;;;;;x
LOSE_COMMAND;$WHO$ removed from command of $WHICH$.\n;$WHO$ a été écarté du commandement de $WHICH$.\n;$WHO$ wurde seines Kommandos von $WHICH$ enthoben.\n;;Apartan a $WHO$ del mando de $WHICH$.\n;;;;;;;x
TAKE_COMMAND;$WHO$ takes command of $WHICH$.\n;$WHO$ prend le commandement de $WHICH$.\n;$WHO$ hat das Kommando von $WHICH$ übernommen.\n;;$WHO$ recibe el mando de $WHICH$.\n;;;;;;;x
RECRUIT_ARMY;Recruit army;Recruter une armée;Armee ausheben;;Reclutar ejército;;;;;;;x
RECRUIT_NAVY;Build navy;Créer une flotte;Flotte bauen;;Reclutar flota;;;;;;;x
WEANNEX;We demand their full Annexation.;Nous exigeons leur annexion totale.;Wir fordern ihre volle Annexion.;¯¹damy pe³nej aneksji.;Exigimos su completa anexión.;;;;;;;x
OTHERANNEX;Full Annexation was demanded.;L'annexion totale a été exigée.;Volle Annexion wurde gefordert.;Za¿¹dano pe³nej aneksji.;Se ha exigido la completa anexión.;;;;;;;x
TV_BASE;From Citizens;Des citadins;Von Bürgern;;Por ciudadanos;;;;;;;x
RESEARCH_YEARLY;Yearly Research Points;Points de recherche/an;Jährliche Forschungspunkte;;Ptos. investigación anual;;;;;;;x
LEVEL;Current Level;Niveau actuel;Momentane Stufe;;Nivel actual;;;;;;;x
SUPPLY_ALLIED;Allied:;Allié : ;Verbündet:;Sojusze:;Aliado:;;;;;;;x
SUPPLY_ACCESS;Military Access:;Accès militaire : ;Militärzugang:;Przemarsz wojsk:;Acceso militar:;;;;;;;x
UNIT_QUEUED;(queued);(file d'attente);(eingereiht);;(en cola);;;;;;;x
QUEUE_SIZE;There are $SIZE$ units in the queue.;La file d'attente compte $SIZE$ unités.;In der Baureihe befinden sich $SIZE$ Einheiten.;;Hay $SIZE$ unidad(es) en cola.;;;;;;;x
CURRENTLY_QUEUED;There are also $SIZE$ units queued for production in this county.;$SIZE$ unités sont aussi en attente de production dans ce comté.;In der Baureihe dieser Provinz befinden sich außerdem $SIZE$ Einheiten.;;También hay $SIZE$ unidad(es) en la cola de producción de esta provincia.;;;;;;;x
RESEARCH_NEEDED;We lack the necessary technology;Nous ne disposons pas de la technologie requise;Uns fehlt die notwendige Technologie;;Carecemos de la tecnología necesaria.;;;;;;;x
OOS_TITLE;Error!;Erreur !;Fehler!;B³¹d!;¡Error!;;;;;;;x
CH_RULER;Became $WHERE$.;Est devenu(e) $WHERE$.;Wurde $WHERE$.;;Se convierte en $WHERE$.;;;;;;;x
CH_BATTLE_RESULT_SHORT;$RESULT$ $NAME$;$RESULT$ $NAME$;$RESULT$ $NAME$;;$RESULT$ $NAME$;;;;;;;x
CH_BATTLE_RESULT_LONG;He had §Y$US$§W men and faced §Y$THEM$§W under §Y$ENEMY$§W. He lost §Y$OUR_LOSSES$§W, while inflicting §Y$THEIR_LOSSES$§W on the enemy.;Il avait §Y$US$§W hommes et a affronté §Y$THEM$§W sous §Y$ENEMY$§W. Il a perdu §Y$OUR_LOSSES$§W, en infligeant §Y$THEIR_LOSSES$§W pertes à l'ennemi.;Er hatte §Y$US$§W Männer und stand den §Y$THEM$§W unter §Y$ENEMY$§W gegenüber. Er verlor §Y$OUR_LOSSES$§W und tötete §Y$THEIR_LOSSES$§W Feinde.;;Tenía §Y$US$§W hombres y se ha enfrentado a §Y$THEM$§W de los §Y$ENEMY$§W. Pierde §Y$OUR_LOSSES$§W, aunque provoca §Y$THEIR_LOSSES$§W bajas al enemigo.;;;;;;;x
CH_DIED;Died;Date de décès ;Starb;;Muere;;;;;;;x
CH_BORN;Born;Date de naissance ;Geboren;;Nace;;;;;;;x
CH_FAMILY_CHANGE;Adopted into $FAMILY$.;Adoption par $FAMILY$.;Adoptiert von $FAMILY$.;;Adoptado(a) por los $FAMILY$.;;;;;;;x
CH_CULTURE_CHANGE;Turned into a $CULTURE$.;A adopté la culture $CULTURE$.;Wurde zu $CULTURE$.;;Se ha convertido a la cultura $CULTURE$.;;;;;;;x
CH_RELIGION_CHANGE;Converted to $RELIGION$.;A adopté la religion $RELIGION$.;Konvertierte zu $RELIGION$.;;Se ha convertido al $RELIGION$.;;;;;;;x
CH_INC;increased;a augmenté;angestiegen;;aumentado;;;;;;;x
CH_DEC;decreased;a diminué;gesunken;;decrecido;;;;;;;x
CH_LOYALTY_CHANGE;Loyalty $DIRECTION$ by $CHANGE$.;Loyauté $DIRECTION$ de $CHANGE$.;Loyalität $DIRECTION$ um $CHANGE$.;;$DIRECTION$ $CHANGE$ de Lealtad.;;;;;;;x
